Graph: TestSummaryChart, For Y Axis : Throughput Rate (fps)
X-Axis Category, Throughput, Theoretical Throughput
Trial 1-64.0, 1.9172757667E7, 2.97619047619048E7
Trial 1-128.0, 1.55851708E7, 1.68918918918919E7
Trial 1-200.0, 1.1187744317E7, 1.13636363636364E7
1,Fixed,128.0,128.0,N/A,92.265,92.264,Passed,92.264,False,False,935110248,935110248,0,0.0,15585170.8,15585165.55,7.93,27.93,14.54,0.0,10.0,0.57,0,0,No,60.0
1,Fixed,128.0,128.0,N/A,93.039,93.038,Failed,92.264,False,False,942954843,937945521,5009322,0.531236679803552,15715914.05,15632410.97,8.03,64.46,32.77,0.0,9.85,0.58,4939289,0,No,60.0
1,Fixed,200.0,200.0,N/A,100.0,99.999,Failed,0.0,False,False,681812352,678398988,3413364,0.500631000595308,11363539.2,11306635.73,9.03,85.52,58.7,0.0,12.1,0.66,3344327,0,No,60.0
1,Fixed,200.0,200.0,N/A,50.5,50.5,Passed,50.5,False,False,344315289,344315289,0,0.0,5738588.15,5738586.15,7.77,24.39,9.81,0.0,15.28,0.5,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,75.25,75.249,Passed,75.249,False,False,513063785,513063785,0,0.0,8551063.083,8551060.29,8.26,23.07,11.52,0.0,10.1,0.47,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,87.625,87.624,Passed,87.624,False,False,597438068,597438068,0,0.0,9957301.133,9957296.02,8.28,25.39,12.56,0.0,10.71,0.49,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,93.812,93.811,Passed,93.811,False,False,639621846,639621846,0,0.0,10660364.1,10660359.34,8.31,26.08,13.56,0.0,10.94,0.59,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,96.906,96.905,Passed,96.905,False,False,660717108,660717108,0,0.0,11011951.8,11011947.08,8.33,28.18,14.25,0.0,11.35,0.66,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,98.453,98.452,Passed,98.452,False,False,671264659,671264659,0,0.0,11187744.317,11187740.54,8.33,38.57,16.11,0.0,11.09,0.7,0,0,No,60.0
1,Fixed,200.0,200.0,N/A,99.226,99.225,Failed,98.452,False,False,676535028,675760314,774714,0.114512030853782,11275583.8,11262659.7,8.55,81.5,46.92,0.0,12.32,0.67,771333,0,No,60.0
1,Fixed,256.0,256.0,N/A,100.0,99.999,Passed,99.999,False,False,543473703,543473703,0,0.0,9057895.05,9057890.59,8.87,28.3,15.13,0.0,12.81,0.47,0,0,No,60.0
1,Fixed,350.0,350.0,N/A,100.0,99.999,Failed,0.0,False,False,405401974,403224461,2177513,0.537124419626038,6756699.567,6720369.17,9.07,347.6,202.92,0.03,11.97,0.52,2143033,0,No,60.0
1,Fixed,350.0,350.0,N/A,50.5,50.5,Passed,50.5,False,False,204727957,204727957,0,0.0,3412132.617,3412132.06,8.46,30065849.86,10.2,0.0,30065839.36,0.62,0,0,No,60.0
